f[Hz] 	 GabsStart 	 GphiStart 	 GabsFit 	 GphiFit
992.0 	 0.0076274089350929376 	 62.76478214050733 	 0.02334278209595209 	 45.85243503167461
993.0 	 0.007705637094591872 	 62.46190784543879 	 0.02392005781832908 	 44.46048763753978
994.0 	 0.007785175066068964 	 62.15310402635562 	 0.024510416751028486 	 43.000399807571746
995.0 	 0.007866048058754226 	 61.83821283195827 	 0.025112470080970683 	 41.46908116694785
996.0 	 0.007948281514791301 	 61.51707157981175 	 0.025724435268583413 	 39.86354007420031
997.0 	 0.008031901077078473 	 61.18951261848164 	 0.026344083055703068 	 38.18095466354995
998.0 	 0.008116932552759635 	 60.855363188735886 	 0.02696868541014738 	 36.418757780924096
999.0 	 0.008203401871950284 	 60.51444528426375 	 0.027594967656374033 	 34.574736400904136
1000.0 	 0.008291335041249414 	 60.166575512435585 	 0.0282190690616583 	 32.64714535916503
1001.0 	 0.008380758091552773 	 59.8115649557027 	 0.0288365171913161 	 30.63483416278061
1002.0 	 0.00847169701964454 	 59.44921903432544 	 0.029442222278127487 	 28.537384222514035
1003.0 	 0.008564177723004844 	 59.079337371212134 	 0.03003049847235425 	 26.355252101895353
1004.0 	 0.008658225927227828 	 58.701713659759506 	 0.030595118895312152 	 24.089912377122676
1005.0 	 0.008753867105401268 	 58.316135535702436 	 0.031129410625486586 	 21.743991615654696
1006.0 	 0.008851126388752902 	 57.92238445410928 	 0.03162639383525837 	 19.32138307568823
1007.0 	 0.008950028467820533 	 57.52023557280468 	 0.03207896610033038 	 16.82733036348969
1008.0 	 0.009050597483354697 	 57.10945764365627 	 0.032480128450519695 	 14.268467879177225
1009.0 	 0.0091528569061125 	 56.68981291333529 	 0.03282324433505547 	 11.652806838970138
1010.0 	 0.009256829404651359 	 56.26105703534723 	 0.033102316989865856 	 8.989658269716516
1011.0 	 0.00936253670018078 	 55.82293899533658 	 0.03331226567016684 	 6.289488680017508
1012.0 	 0.009469999407481644 	 55.37520105189049 	 0.03344917794924612 	 3.563709839478365
1013.0 	 0.009579236860854972 	 54.91757869530874 	 0.03351051477590434 	 0.8244105988705075
1014.0 	 0.009690266924018198 	 54.449800627069024 	 0.03349524781000015 	 -1.915954978836179
1015.0 	 0.00980310578282678 	 53.9715887629986 	 0.03340391464131285 	 -4.644903790511672
1016.0 	 0.009917767719665606 	 53.48265826346549 	 0.033238586022834214 	 -7.350261819323178
1017.0 	 0.010034264868329125 	 52.98271759422373 	 0.03300274879574668 	 -10.020481625236519
1018.0 	 0.010152606948193331 	 52.4714686218934 	 0.032701117069932846 	 -12.644919135426411
1019.0 	 0.010272800976480733 	 51.9486067484167 	 0.03233939094269828 	 -15.214054478403932
